Electronics,Mobiles & Tablets,Tablets,2689,3683
Electronics,Mobiles & Tablets,Mobiles,16077,20186
Electronics,Mobiles & Tablets,Accessories,5148015,7758
Electronics,Mobiles & Tablets,Buying Guide: Mobiles & Tablets,120,0
Electronics,Mobiles & Tablets,Laptops,22316,1703
Electronics,Mobiles & Tablets,Computers,1849,446
Electronics,Mobiles & Tablets,Buying Guide: Computers & Laptops,120,0
Electronics,Cameras,Sports & Action Cameras,60840,8859
Electronics,Cameras,Point & Shoot Cameras,1899,192
Electronics,Cameras,DSLRs,4358,756
Electronics,Cameras,Mirrorless Cameras,603,148
Electronics,Cameras,Security Cameras,68167,5282
Electronics,Cameras,Car Cameras,314594,4868
Electronics,Cameras,Gadgets & Other Cameras,626721,931
Electronics,Cameras,Drones,2131,1856
Electronics,Cameras,Instant Cameras,1212,118
Electronics,Cameras,Camera Accessories,500995,27271
Electronics,Cameras,Buying Guide: Camera,120,0
Electronics,"TV, A/V, Gaming & Wearables",Televisions,2726,8874
Electronics,"TV, A/V, Gaming & Wearables",TV Buying Guide,120,0
Electronics,"TV, A/V, Gaming & Wearables",Audio,548394,12930
Electronics,"TV, A/V, Gaming & Wearables",Buying Guide: Consumer Electronics ,120,0
Electronics,"TV, A/V, Gaming & Wearables",Video,50206,5171
Electronics,ELECTRONICS ACCESSORIES,Wearable Tech,533922,20687
Women's Fashion,WOMEN'S FASHION,CLOTHING,1623809,-1
Women's Fashion,styled by tbc,,120,0
Women's Fashion,the fashion outlet,,13440,6894
Women's Fashion,international fashion,,6337,-1
Women's Fashion,.,BAGS,1929199,10822
Women's Fashion,BAGS GIFT GUIDE,,120,0
Women's Fashion,.,SHOES,588346,-1
Women's Fashion,The Shoe Avenue,,2160,3377
Women's Fashion,SHOES BELOW ₱599,,39898,-1
Women's Fashion,ACCESSORIES,WATCHES,938723,15905
Women's Fashion,BUY 1 TAKE 1 G-SHOCK WATCHES,,600,326
Women's Fashion,.,EYEWEAR,440028,6319
Women's Fashion,.,Sunglasses,253435,1401
Women's Fashion,.,Eyeglasses,42082,1054
Women's Fashion,.,Eyewear Accessories,901,1
Women's Fashion,Sunglasses below ₱499,JEWELLERY,1187408,13867
Women's Fashion,Sunglasses below ₱499,Fine Jewellery,8987,84
Women's Fashion,Sunglasses below ₱499,Fashion Jewellery,1044914,13173
Women's Fashion,Fashion Jewellery from ₱199,,450646,-1
Men's Fashion,Men's Fashion ,CLOTHING,1050304,-1
Men's Fashion,styled by tbc,,120,0
Men's Fashion,the fashion outlet,,13440,6868
Men's Fashion, .,BAGS,491157,7709
Men's Fashion,bags gift guide ,,120,0
Men's Fashion,.,SHOES,1180450,-1
Men's Fashion,the shoe avenue,,2160,3353
Men's Fashion,Shoes below ₱599,,1180452,-1
Men's Fashion,ACCESSORIES,WATCHES,1013845,22118
Men's Fashion,BUY 1 TAKE 1 G-SHOCK                        WATCHES,,600,326
Men's Fashion,.,EYEWEAR,440037,6321
Men's Fashion,.,Sunglasses,108810,2743
Men's Fashion,.,Eyeglasses,22726,1056
Men's Fashion,Sunglasses below 499,,95611,-1
Men's Fashion,.,JEWELLERY,155151,2982
Men's Fashion,.,Fashion Jewellery,150559,2914
Men's Fashion,.,.,120,0
Home & Appliances,FURNITURE & DÉCOR ,Bedroom Furniture,30603,3971
Home & Appliances,FURNITURE & DÉCOR ,Home Office Furniture,22440,2368
Home & Appliances,FURNITURE & DÉCOR ,Wardrobe Organizers,19806,6676
Home & Appliances,FURNITURE & DÉCOR ,Shoe Organizers,14805,5757
Home & Appliances,FURNITURE & DÉCOR ,Home Décor,1380464,10802
Home & Appliances,FURNITURE & DÉCOR ,Lighting,376271,8820
Home & Appliances,BEDDING & BATH,Bedding Sets,42022,2113
Home & Appliances,BEDDING & BATH,Pillows & Bolsters,60684,1510
Home & Appliances,BEDDING & BATH,Bath,210531,24699
Home & Appliances,BEDDING & BATH,Buying Guide: Home & Living,120,0
Home & Appliances,home & living by taobao collection,,472080,534
Home & Appliances,KITCHEN & DINING,Bakeware,158971,2351
Home & Appliances,KITCHEN & DINING,Cookware,31591,4585
Home & Appliances,KITCHEN & DINING,Kitchen Utensils,118374,6467
Home & Appliances,KITCHEN & DINING,Kitchen Storage & Accessories,203628,4140
Home & Appliances,KITCHEN & DINING,Dinnerware,81178,623
Home & Appliances,KITCHEN & DINING,Kitchen & Table Linen ,154147,432
Home & Appliances,LAUNDRY & CLEANING,Laundry Baskets & Hampers,6223,252
Home & Appliances,LAUNDRY & CLEANING,"Brooms, Mops & Sweepers",120,0
Home & Appliances,STATIONERY & CRAFT,,12000,5257
Home & Appliances,"TOOLS, DIY & OUTDOOR",Hand Tools,66488,5396
Home & Appliances,"TOOLS, DIY & OUTDOOR",Paint Supplies,21606,1274
Home & Appliances,"TOOLS, DIY & OUTDOOR",Rechargeables & Flashlights,19207,7391
Home & Appliances,"TOOLS, DIY & OUTDOOR",Power Tools,51250,17286
Home & Appliances,"TOOLS, DIY & OUTDOOR",Hardware,27523,533
Home & Appliances,Home Appliances,Large Appliances,10808,4188
Home & Appliances,Home Appliances,Cooling & Heating,104175,12711
Home & Appliances,Home Appliances,Kitchen Appliances,54623,17499
Home & Appliances,Home Appliances,Irons & Garment Steamers ,3713,5052
Home & Appliances,Home Appliances,Washers & Dryers,2073,591
Home & Appliances,Home Appliances,Sewing Machines,3085,4491
Home & Appliances,Home Appliances,Vacuums & Floor Care,6142,2327
Home & Appliances,Home Appliances,Appliance Parts & Accessories,31456,1434
Home & Appliances,Home Appliances,Buying Guide: Home Appliances,120,0
Health & Beauty,Beauty,Skin Care,83839,18396
Health & Beauty,Beauty,Personal Care,51312,5303
Health & Beauty,Beauty,Buying Guide: Health & Beauty ,120,0
Health & Beauty,Beauty,Makeup,510992,25411
Health & Beauty,*NEW! The Ultimate Makeup Guide,Fragrances,26781,13584
Health & Beauty,*NEW! The Ultimate Makeup Guide,Beauty Tools,658724,42793
Health & Beauty,*NEW! The Ultimate Makeup Guide,Men's Care,47046,4931
Health & Beauty,Health,Food Supplements,70486,23522
Health & Beauty,Health,Medical Supplies,79427,11127
Health & Beauty,Health,Personal Pleasures,11707,0
Baby & Toys,baby & toddler,Diapering & Potty,39484,25821
Baby & Toys,baby & toddler,Baby Gear,49204,5180
Baby & Toys,baby & toddler,Nursery,53331,2159
Baby & Toys,baby & toddler,Health & Safety,13217,2462
Baby & Toys,baby & toddler,Buying Guide: Babies & Toddlers ,120,0
Baby & Toys,baby & toddler,Feeding,57155,8189
Baby & Toys,baby & toddler,Clothing & Accessories,377124,4566
Baby & Toys,baby & toddler,Maternity Care,24818,1062
Baby & Toys,baby & toddler,Pacifiers & Accessories,5778,219
Baby & Toys,toys & games,Sports & Outdoor Play,111243,10058
Baby & Toys,toys & games,Learning & Education,62869,1224
Baby & Toys,toys & games,Action Figures & Collectibles,343829,2283
Baby & Toys,toys & games,Pretend Play,105787,2888
Baby & Toys,toys & games,Puzzle,194949,2841
Baby & Toys,toys by taobao collection,Buying Guide: Toys & Games ,120,0
Baby & Toys,toys by taobao collection,Remote Control & Play Vehicles,49534,1540
Baby & Toys,toys by taobao collection,Baby & Toddler Toys,109251,1645
Baby & Toys,toys by taobao collection,Dolls & Accessories,88239,804
Baby & Toys,toys by taobao collection,Arts & Crafts for Kids,90172,779
Baby & Toys,toys by taobao collection,Stuffed Toys,107800,1446
Baby & Toys,toys by taobao collection,Blocks & Building,53158,617
Sports & Motors,Sports & Outdoors,Exercise & Fitness,197775,10113
Sports & Motors,Sports & Outdoors,Team Sports,111021,2220
Sports & Motors,sports gear by taobao collection,Buying Guide: Sports & Outdoors ,120,0
Sports & Motors,sports gear by taobao collection,Outdoor Recreation,632343,17011
Sports & Motors,sports gear by taobao collection,Men,541871,5949
Sports & Motors,sports gear by taobao collection,Women,232166,2510
Sports & Motors,MOTORS,AUTOMOTIVE,810535,11276
Sports & Motors,car accessories by taobao collection,MOTORCYCLE,81061,5462
Sports & Motors,car accessories by taobao collection,Riding Gear,22278,2655
Sports & Motors,car accessories by taobao collection,Moto Parts & Spares,28076,1860
Sports & Motors,car accessories by taobao collection,Moto Tires & Wheels,4206,551
"Travel, Books & Music",BAGS & TRAVEL,Luggage,6644,599
"Travel, Books & Music",BAGS & TRAVEL,Travel Accessories,146276,6752
"Travel, Books & Music",BAGS & TRAVEL,Travel Bags,40799,1637
"Travel, Books & Music",BAGS & TRAVEL,Laptop Bags,100156,4440
"Travel, Books & Music",BAGS & TRAVEL,Womens Bags,1923641,10869
"Travel, Books & Music",BAGS & TRAVEL,Mens Bags,490890,7724
"Travel, Books & Music",BAGS & TRAVEL,Buying Guide: Bags & Travel,120,0
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Musical Instruments,93905,9801
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Magazines,6451,22
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Music,20800,276
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Movies,1668,153
"Travel, Books & Music",MEDIA MUSIC & BOOKS,TV Series,129,6
"Travel, Books & Music",MEDIA MUSIC & BOOKS,"Buying Guide: Media, Music & Books ",120,0
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Books,123733,899
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Magazines,6451,22
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Music,20800,276
"Travel, Books & Music",MEDIA MUSIC & BOOKS,Movies,1668,153
"Travel, Books & Music",MEDIA MUSIC & BOOKS,TV Series,129,6
Groceries & Pets,GROCERIES,Candy & Chocolate,4856,363
Groceries & Pets,PETS,Dogs,826,218
Groceries & Pets,PETS,Fish,28178,951
Groceries & Pets,PETS,Cats,82632,1169
Groceries & Pets,PETS,Small Pets,14675,257
Groceries & Pets,PETS,Birds,1947,36
Groceries & Pets,PETS,Reptiles,797,15
Taobao Collection,Fashion,Women,423041,-1
Taobao Collection,Fashion,Men,328458,-1
Taobao Collection,Fashion,Boys,21706,-1
Taobao Collection,Fashion,Girls,18134,24
Taobao Collection,Mobiles & Tablets,Mobile Accessories,514482,691
Taobao Collection,Mobiles & Tablets,Tablet Accessories,10244,5
Taobao Collection,Kitchen & Dining,Drinkware,124795,26
Taobao Collection,Kitchen & Dining,Kitchen Storage & Accessories,101636,287
Taobao Collection,Kitchen & Dining,Dinnerware,70380,54
Taobao Collection,Kitchen & Dining,Kitchen & Table Linen,65890,43
Taobao Collection,Kitchen & Dining,Coffee & Tea,60795,11
Taobao Collection,Kitchen & Dining,Bakeware,48109,93
Taobao Collection,Kitchen & Dining,Serveware,21635,4
Taobao Collection,Kitchen & Dining,Kitchen Utensils,8655,7
Taobao Collection,Kitchen & Dining,Cookware,3015,1
Taobao Collection,Furniture & Décor,Home Décor,377324,316
Taobao Collection,Furniture & Décor,Furniture,29534,30
Taobao Collection,Furniture & Décor,Storage & Organisation,993,4
Taobao Collection,Sports & Outdoors,Shoes & Clothing,179230,153
Taobao Collection,Sports & Outdoors,Water Sports,19624,5
Taobao Collection,Sports & Outdoors,Exercise & Fitness,11610,15
Taobao Collection,Sports & Outdoors,Team Sports,7525,39
Taobao Collection,Sports & Outdoors,Outdoor Recreation,7200,18
Taobao Collection,Sports & Outdoors,Racket Sports,5562,35
Taobao Collection,Sports & Outdoors,"Boxing, Martial Arts & MMA",887,1
Taobao Collection,Sports & Outdoors,Accessories,236,0
Taobao Collection,Watches Sunglasses Jewellery,Watches,86299,234
Taobao Collection,Watches Sunglasses Jewellery,Jewellery,80812,160
Taobao Collection,Watches Sunglasses Jewellery,Eyewear,49442,44
Taobao Collection,Toys & Games,Puzzle,52125,57
Taobao Collection,Toys & Games,Party Supplies,33290,41
Taobao Collection,Toys & Games,Dolls & Accessories,19892,79
Taobao Collection,Toys & Games,Electronic Toys,18236,25
Taobao Collection,Toys & Games,Sports & Outdoor Play,18175,20
Taobao Collection,Toys & Games,Action Figures & Collectibles,18020,60
Taobao Collection,Toys & Games,Arts & Crafts for Kids,15675,57
Taobao Collection,Toys & Games,Dress Up & Pretend Play,15636,92
Taobao Collection,Toys & Games,Learning & Education,10081,1
Taobao Collection,Toys & Games,Traditional Games,5597,1
Taobao Collection,Toys & Games,Baby & Toddler Toys,5560,10
Taobao Collection,Toys & Games,Blocks & Building Toys,3072,1
Taobao Collection,Toys & Games,Stuffed Toys,160,0
Taobao Collection,Bags and Travel,Women Bags,117511,193
Taobao Collection,Bags and Travel,Travel,48960,15
Taobao Collection,Bags and Travel,Men Bags,27284,77
Taobao Collection,Bags and Travel,Kids Bags,661,0
Taobao Collection,Motors,Automotive,138512,67
Taobao Collection,Motors,Motorcycle,5186,33
Taobao Collection,Computers & Laptops,Computer Accessories,125033,43
Taobao Collection,Computers & Laptops,Storage,84,0
Taobao Collection,Computers & Laptops,Computer Components,44,0
Taobao Collection,Mother & Baby,Clothing & Accessories,103840,72
Taobao Collection,Mother & Baby,Maternity Care,4924,14
Taobao Collection,Mother & Baby,Nursery,1013,1
Taobao Collection,Mother & Baby,Baby Safety,808,0
Taobao Collection,Mother & Baby,Feeding,780,14
Taobao Collection,Mother & Baby,Baby Personal Care,95,0
Taobao Collection,Mother & Baby,Diapering & Potty,56,0
Taobao Collection,Mother & Baby,Baby Gear,35,0
Taobao Collection,Bedding & Bath,Bath,86601,35
Taobao Collection,Bedding & Bath,Bedding,20425,8
Taobao Collection,Stationery & Craft,School & Office Equipment,32899,6
Taobao Collection,Stationery & Craft,Art Supplies,8297,9
Taobao Collection,Stationery & Craft,Paper Products,5880,13
Taobao Collection,Stationery & Craft,Writing & Correction,3157,14
Taobao Collection,Stationery & Craft,Gifts & Wrapping,2362,1
Taobao Collection,"Tools, DIY & Outdoor",Protective Clothing & Equipment,14624,13
Taobao Collection,"Tools, DIY & Outdoor",Hardware,9336,5
Taobao Collection,"Tools, DIY & Outdoor",Fixtures & Plumbing,753,4
Taobao Collection,"Tools, DIY & Outdoor",Painting & Decorating,408,0
Taobao Collection,"Tools, DIY & Outdoor",Outdoor,118,0
Taobao Collection,"Tools, DIY & Outdoor",Electrical,101,0
Taobao Collection,"Tools, DIY & Outdoor",Lawn & Garden,96,0
Taobao Collection,"Tools, DIY & Outdoor",Security,55,0
Taobao Collection,"Tools, DIY & Outdoor",Hand Tools,8,0
Taobao Collection,Cameras,Camera Accessories,16980,66
Taobao Collection,Cameras,Lenses,6752,20
Taobao Collection,Cameras,Optics,79,0
Taobao Collection,Cameras,Instant Camera,11,0
Taobao Collection,Cameras,DSLR,4,0
Taobao Collection,Cameras,Video & Action Camcorder,3,0
Taobao Collection,Health & Beauty,Beauty Tools,9124,27
Taobao Collection,Health & Beauty,Makeup,6128,24
Taobao Collection,Health & Beauty,Hair Care,1784,0
Taobao Collection,Health & Beauty,Bath & Body,129,0
Taobao Collection,Health & Beauty,Medical Supplies,29,0
Taobao Collection,Home Appliances,Appliances Parts & Accessories,7224,21
Taobao Collection,Home Appliances,Small Kitchen Appliances,1110,0
Taobao Collection,Home Appliances,Cooling & Heating,53,0
Taobao Collection,Home Appliances,Kitchen Appliances,2,0
Taobao Collection,Laundry & Cleaning,Laundry,6243,19
Taobao Collection,Laundry & Cleaning,Cleaning,509,3
Taobao Collection,Pet Supplies,Dog,1175,6
Taobao Collection,Pet Supplies,Cat,722,6
Taobao Collection,Pet Supplies,Fish,457,0
Taobao Collection,"TV, Audio / Video, Gaming & Wearables",Audio,1338,3
Taobao Collection,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,585,6
Taobao Collection,"TV, Audio / Video, Gaming & Wearables",TV Accessories,206,0
Taobao Collection,"TV, Audio / Video, Gaming & Wearables",Console Gaming,74,0
Taobao Collection,"Media, Music & Books",Musical Instruments,740,0
